,id,code,label
162,162,"FileAST Decl MAXN int 1005 Decl ArrayDecl a int maxn FuncDef Decl FuncDecl main int Compound Decl t int FuncCall scanf ExprList ""%d"" & t While -- t Compound Decl n int Decl total int 0 FuncCall scanf ExprList ""%d"" & n For DeclList Decl i int 1 <= i n ++ i FuncCall scanf ExprList ""%d"" & ArrayRef a i FuncCall sort ExprList + a 1 + + a n 1 While n Compound If == n 1 Compound += total ArrayRef a 1 Break End If == n 2 Compound += total ArrayRef a 2 Break End If == n 3 Compound += total + + ArrayRef a 1 ArrayRef a 2 ArrayRef a 3 Break End Compound += total FuncCall min ExprList + + ArrayRef a 1 * 2 ArrayRef a 2 ArrayRef a n + + * 2 ArrayRef a 1 ArrayRef a - n 1 ArrayRef a n -= n 2 End End FuncCall printf ExprList ""%d\n"" total End End",0
579,579,FileAST Decl MAXN int 40 Decl mod int + 1e9 7 Decl ArrayDecl fact long * maxn maxn Decl ArrayDecl ArrayDecl C long maxn maxn Decl ArrayDecl ArrayDecl dp long maxn maxn FuncDef Decl FuncDecl init void Compound = ArrayRef fact 0 1 For DeclList Decl i int 1 <= i 110 ++ i = ArrayRef fact i % * ArrayRef fact - i 1 3 mod = ArrayRef ArrayRef c 0 0 1 End Decl FuncDecl main int,1
4,4,FileAST FuncDef Decl FuncDecl main int Compound Decl group int 0 Decl row int 0 Decl col int 0 Decl ArrayDecl ArrayDecl a int 100 100 Decl i int Decl j int Decl sum int 0 >> cin group While -- group Compound >> >> cin row col For = i 0 < i row ++ i For = j 0 < j col ++ j >> cin ArrayRef ArrayRef a i j = sum 0 If && == row 1 == col 1 = sum ArrayRef ArrayRef a 0 0 Compound End << << cout sum endl End End,0
501,501,"FileAST FuncDef Decl FuncDecl ParamList Typename TypeDecl void mk void Compound Decl m int Decl n int Decl i int Decl j int Decl k int Decl s int 0 Decl ArrayDecl ArrayDecl a int 100 100 FuncCall scanf ExprList ""%d %d"" & m & n If != m 1 For = k - n 2 >= k 0 -- k Compound += s ArrayRef ArrayRef a - m 1 k End If != n 1 FuncCall printf ExprList ""%d\n"" s End Decl FuncDecl main int",0
757,757,,1
878,878,,1
240,240,FileAST FuncDef Decl FuncDecl main int Compound Decl idx int 100 Decl k int 100 Decl i int 100 Decl j int 100 Decl lines int 100 Decl n int 100 Decl fun_name int 100 Decl None int 100 Decl ArrayDecl ArrayDecl A int 101 101 Decl ArrayDecl ArrayDecl B int 101 101 Decl ArrayDecl ArrayDecl C int 101 101 Decl ArrayDecl ArrayDecl nC int 101 101 For = i 0 < i n ++ i For = j 0 < j n ++ j Compound = ArrayRef ArrayRef c i j 0 For = k 0 < k n ++ k = ArrayRef ArrayRef c i j + ArrayRef ArrayRef c i j * ArrayRef ArrayRef a i k ArrayRef ArrayRef b k j End Return 0 End,0
996,996,,1
731,731,FileAST Typedef ll long Decl maxn int 123456 Decl ArrayDecl p int 8 Decl ArrayDecl ArrayDecl sx int 6 maxn Decl ArrayDecl ArrayDecl sy int 6 maxn Decl ArrayDecl ArrayDecl dp int 150 123 Decl ArrayDecl op_s int 123 Decl ArrayDecl op_t int 123 Decl ArrayDecl ArrayDecl id int 6 150 FuncDef Decl FuncDecl init void Compound = ArrayRef p 0 1 For DeclList Decl i int 1 <= i 5 ++ i = ArrayRef p i * ArrayRef p - i 1 i Decl ArrayDecl a int 6 Decl cnt int 0 DoWhile FuncCall next_permutation ExprList + a 1 + a 6 Compound ++ cnt End End Decl FuncDecl ParamList Decl ArrayDecl a int Cantor int Decl FuncDecl ParamList Decl ArrayDecl a int Decl ArrayDecl b int Decl ArrayDecl c int cal void Decl FuncDecl ParamList Decl ArrayDecl a int Decl ArrayDecl b int cal2 void Decl FuncDecl main int,1
244,244,"FileAST Decl mod int 9973 Typedef ll long Decl n int Decl ArrayDecl c int 123456 Decl FuncDecl ParamList Decl x int lowbit int Decl FuncDecl ParamList Decl x int Decl val int update void Decl FuncDecl ParamList Decl x int sum int FuncDef Decl FuncDecl main int Compound Decl x int Decl y int While >> cin n Compound If == n 0 Break FuncCall memset ExprList c 0 sizeof c For DeclList Decl i int 1 <= i n ++ i Compound >> >> cin x y FuncCall update ExprList y 1 FuncCall update ExprList - x 1 - 1 End FuncCall puts ExprList """" End Return 0 End",0
374,374,"FileAST FuncDef Decl FuncDecl main int Compound Decl m int Decl n int Decl nums int Decl ArrayDecl ArrayDecl jz int 100 100 InitList 0 FuncCall scanf ExprList ""%d"" & nums Decl i int Decl j int Decl k int Decl sum int For = i 0 < i 100 ++ i For = j 0 < j 100 ++ j = ArrayRef ArrayRef jz i j 0 Return 0 End",0
666,666,FileAST FuncDef Decl FuncDecl ParamList Decl y int Decl m int Decl d int fun int Compound Decl ArrayDecl a int 12 InitList 0 31 28 31 30 31 30 31 31 30 31 30 Decl i int Decl c int = c 0 For = i 0 < i m ++ i = c + c ArrayRef a i = c + c d If && > m 2 || && == % y 4 0 != % y 100 0 == % y 400 0 ++ c Return c End Decl FuncDecl main int,1
911,911,,1
708,708,"FileAST Typedef LL long Decl FuncDecl ParamList Decl m int Decl n int f int FuncDef Decl FuncDecl main int Compound Decl n int Decl x int Decl y int Decl sum int While >> cin n Compound = sum 0 For DeclList Decl i int 0 < i n ++ i Compound FuncCall scanf ExprList ""%d(%d)"" & x & y += sum FuncCall f ExprList x y End FuncCall printf ExprList ""%d\n"" sum End Return 0 End",1
1039,1039,,1
492,492,"FileAST FuncDef Decl FuncDecl main int Compound Decl FuncDecl ParamList Decl x int Decl y int sum int Decl k int Decl i int Decl m int Decl n int FuncCall scanf ExprList ""%d"" & k For = i 1 <= i k ++ i Compound FuncCall scanf ExprList ""%d %d"" & m & n FuncCall printf ExprList ""%d\n"" FuncCall sum ExprList m n End Return 0 End Decl FuncDecl ParamList Decl x int Decl y int sum int",0
968,968,,1
343,343,FileAST FuncDef Decl FuncDecl main int Compound Decl k int >> cin k While >= k 1 Compound Decl m int Decl n int Decl i int Decl j int Decl PtrDecl p int null Decl sum int 0 >> >> cin m n Decl ArrayDecl ArrayDecl a int 100 100 For = i 0 < i m ++ i For = j 0 < j n ++ j >> cin ArrayRef ArrayRef a i j << << cout - - - - sum ArrayRef ArrayRef a 0 0 ArrayRef ArrayRef a 0 - n 1 ArrayRef ArrayRef a - m 1 0 ArrayRef ArrayRef a - m 1 - n 1 endl -- k End Return 0 End,0
848,848,,1
627,627,FileAST FuncDef Decl FuncDecl main int Compound Decl k int Decl m int Decl n int Decl ArrayDecl ArrayDecl a int 100 100 Decl i int Decl j int Decl sum int >> cin k While > k 0 Compound >> >> cin m n If && > m 1 > n 1 Compound = sum 0 = sum - - - - sum * * a * - + * - + a m 1 n 1 * - + * a n 1 * * - + a m 1 << << cout sum endl End If && == m 1 == n 1 Compound = sum 0 = sum * * a << << cout sum endl End If && == m 1 > n 1 Compound = sum 0 For = j 0 < j n ++ j Compound += sum * + * a j End << << cout sum endl End If && == n 1 > m 1 Compound = sum 0 << << cout sum endl End -- k End End,1
294,294,"FileAST FuncDef Decl FuncDecl main int Compound Decl n int Decl m int Decl p int Decl temp int Decl i int FuncCall freopen ExprList ""poj2085.txt"" ""r"" stdin FuncCall freopen ExprList ""poj2085ans.txt"" ""w"" stdout While && FuncCall scanf ExprList ""%d%d"" & n & m > n 0 Compound = temp / * p - p 1 2 For = i 1 <= i - n p ++ i FuncCall printf ExprList ""%d "" i FuncCall printf ExprList ""%d "" + - n temp m FuncCall printf ExprList ""\n"" End Return 0 End",0
532,532,"FileAST FuncDef Decl FuncDecl main int Compound Decl a int 10 Decl b int 10 Decl o int 10 Decl p int 10 Decl sum int Decl ArrayDecl ArrayDecl area int 111 111 Decl k int 10 Decl i int 0 FuncCall scanf ExprList ""%d"" & k For = i 0 < i k ++ i Compound = sum 0 FuncCall scanf ExprList ""%d%d"" & a & b For = o 0 < o a ++ o Compound For = p 0 < p b ++ p Compound FuncCall scanf ExprList ""%d"" & ArrayRef ArrayRef area o p End End For = p 0 < p b ++ p += sum + ArrayRef ArrayRef area 0 p ArrayRef ArrayRef area - a 1 p For = o 1 < o - a 1 ++ o += sum + ArrayRef ArrayRef area o 0 ArrayRef ArrayRef area o - b 1 FuncCall printf ExprList ""%d\n"" sum End Return 0 End",1
340,340,FileAST Decl ans long 0 Decl ArrayDecl a long 1234 FuncDef Decl FuncDecl main int Compound Decl n int While >> cin n Compound = ans 0 If == n 0 Break For DeclList Decl i int 1 <= i n ++ i Compound >> cin ArrayRef a i End << << cout ans endl End Return 0 End,0
696,696,"FileAST Typedef ll long Decl maxn int 123456 Decl ArrayDecl p int 8 Decl ArrayDecl ArrayDecl sx int 6 maxn Decl ArrayDecl ArrayDecl sy int 6 maxn Decl ArrayDecl ArrayDecl dp int 150 123 Decl ArrayDecl op_s int 123 Decl ArrayDecl op_t int 123 Decl ArrayDecl ArrayDecl id int 6 150 Decl FuncDecl init void Decl FuncDecl ParamList Decl ArrayDecl a int Cantor int Decl FuncDecl ParamList Decl ArrayDecl a int Decl ArrayDecl b int Decl ArrayDecl c int cal void Decl FuncDecl ParamList Decl ArrayDecl a int Decl ArrayDecl b int cal2 void FuncDef Decl FuncDecl main int Compound FuncCall init Decl n int Decl m int While ~ FuncCall scanf ExprList ""%d%d"" & n & m Compound Decl ArrayDecl a int 6 Decl ArrayDecl b int 6 For DeclList Decl i int 1 <= i 5 ++ i Compound FuncCall scanf ExprList ""%d"" & ArrayRef a i End FuncCall memset ExprList dp 0x3f sizeof dp Decl x int Decl s int Decl t int = x FuncCall cantor ExprList a = ArrayRef ArrayRef dp 0 x 0 Decl ans int ArrayRef ArrayRef dp m 1 If == ans 0x3f3f3f3f = ans - 1 FuncCall printf ExprList ""%d\n"" ans End Return 0 End",1
483,483,FileAST FuncDef Decl FuncDecl main int Compound Decl t int Decl n int Decl m int Decl i int Decl ArrayDecl ArrayDecl a int 100 100 Decl j int Decl k int Decl sum int >> cin t Decl PtrDecl ArrayDecl p int 100 For = i 0 < i t ++ i Compound = sum 0 >> >> cin n m For = j 0 < j n ++ j Compound For = k 0 < k m ++ k >> cin ArrayRef ArrayRef a j k End = p a If || || || == n 1 == m 1 == m 2 == n 2 Compound For = j 0 < j n ++ j Compound For = k 0 < k m ++ k = sum + sum * + * + p j k End End Compound For = k 0 < k m ++ k Compound = sum + + sum * + * p k * + * - + p n 1 k End For = j 1 < j - n 1 ++ j Compound = sum + + sum * + * + p j 0 * - + * + p j m 1 End End << << cout sum endl End Return 0 End,0
35,35,"FileAST FuncDef Decl FuncDecl main int Compound Decl a int Decl b long Decl ArrayDecl g long 30 = ArrayRef g 1 1 = ArrayRef g 2 2 Decl ArrayDecl num int 30 While != FuncCall scanf ExprList ""%d%I64d"" & a & b eof Compound FuncCall memset ExprList num 0 sizeof num For DeclList Decl i int 1 <= i a ++ i = ArrayRef num i i Decl A int a While -- a Compound Decl n int TernaryOp % b ArrayRef g + a 1 + / b ArrayRef g + a 1 1 / b ArrayRef g + a 1 If == ArrayRef num n 0 Break If == - a 1 a FuncCall printf ExprList ""%d"" ArrayRef num n FuncCall printf ExprList "" %d"" ArrayRef num n = b - b + * ArrayRef g + a 1 - n 1 1 End FuncCall printf ExprList ""\n"" End Return 0 End",0
379,379,FileAST Typedef ll long Decl maxn int 10000010 Decl mod int + 1e9 7 Decl ArrayDecl a int 1010 Decl ArrayDecl b int 1010 Decl ArrayDecl d int 1010 FuncDef Decl FuncDecl main int Compound Decl n int >> cin n For DeclList Decl i int 1 <= i n ++ i Compound >> cin ArrayRef b i End Decl x int Decl y int Return 0 End,0
256,256,"FileAST FuncDef Decl FuncDecl main int Compound Decl ArrayDecl a int 13 InitList 0 31 28 31 30 31 30 31 31 30 31 30 31 Decl year int Decl month int Decl day int Decl i int Decl num int 0 FuncCall scanf ExprList ""%d%d%d"" & year & month & day If == % year 4 0 Compound If && == % year 100 0 != % year 400 0 = ArrayRef a 2 28 If == % year 400 0 = ArrayRef a 2 29 = ArrayRef a 2 29 End = ArrayRef a 2 28 For = i 1 < i month ++ i = num + num ArrayRef a i = num + num day FuncCall printf ExprList ""%d"" num Return 0 End",0
756,756,,1
29,29,FileAST FuncDef Decl FuncDecl main int Compound Decl k int 0 Decl ArrayDecl ArrayDecl juzhen int 100 100 Decl m int 0 Decl n int 0 >> cin k While > k 0 Compound = m 0 = n 0 FuncCall memset ExprList juzhen 0 sizeof juzhen >> >> cin m n Decl i int 0 Decl j int 0 Decl sum int 0 For = i 0 <= i - n 1 ++ i Compound = sum + sum * + * juzhen i End << << cout sum endl -- k End Return 0 End,0
188,188,"FileAST FuncDef Decl FuncDecl main int Compound Decl y int Decl m int Decl d int Decl sum int 0 Decl i int 0 Decl ArrayDecl n int 12 = sum 0 FuncCall scanf ExprList ""%d%d%d"" & y & m & d If && == % y 4 0 != % y 100 0 Compound = ArrayRef n 0 31 = ArrayRef n 1 29 = ArrayRef n 2 31 = ArrayRef n 3 30 = ArrayRef n 4 31 = ArrayRef n 5 30 = ArrayRef n 6 31 = ArrayRef n 7 31 = ArrayRef n 8 30 = ArrayRef n 9 31 = ArrayRef n 10 30 = ArrayRef n 11 31 += sum d FuncCall printf ExprList ""%d\n"" sum End If && && == % y 4 0 == % y 100 0 != % y 400 0 Compound = ArrayRef n 0 31 = ArrayRef n 1 28 = ArrayRef n 2 31 = ArrayRef n 3 30 = ArrayRef n 4 31 = ArrayRef n 5 30 = ArrayRef n 6 31 = ArrayRef n 7 31 = ArrayRef n 8 30 = ArrayRef n 9 31 = ArrayRef n 10 30 = ArrayRef n 11 31 += sum d FuncCall printf ExprList ""%d\n"" sum End If && && == % y 4 0 == % y 100 0 == % y 400 0 Compound = ArrayRef n 0 31 = ArrayRef n 1 29 = ArrayRef n 2 31 = ArrayRef n 3 30 = ArrayRef n 4 31 = ArrayRef n 5 30 = ArrayRef n 6 31 = ArrayRef n 7 31 = ArrayRef n 8 30 = ArrayRef n 9 31 = ArrayRef n 10 30 = ArrayRef n 11 31 += sum d FuncCall printf ExprList ""%d\n"" sum End If != % y 4 0 Compound = ArrayRef n 0 31 = ArrayRef n 1 28 = ArrayRef n 2 31 = ArrayRef n 3 30 = ArrayRef n 4 31 = ArrayRef n 5 30 = ArrayRef n 6 31 = ArrayRef n 7 31 = ArrayRef n 8 30 = ArrayRef n 9 31 = ArrayRef n 10 30 = ArrayRef n 11 31 For = i 0 < i - m 1 ++ i Compound = sum + sum ArrayRef n i End = sum + sum d FuncCall printf ExprList ""%d\n"" sum End Return 0 End",0
664,664,"FileAST FuncDef Decl FuncDecl main int Compound Decl y int Decl m int Decl d int FuncCall scanf ExprList ""%d %d %d"" & y & m & d Decl ArrayDecl month int 12 InitList 0 31 28 31 30 31 30 31 31 30 31 30 Decl i int Decl ans int If || == % y 400 0 && % y 100 == % y 4 0 = ArrayRef month 2 29 = ans 0 For = i 1 < i m ++ i += ans ArrayRef month i += ans d FuncCall printf ExprList ""%d\n"" ans Return 0 End",1
54,54,FileAST FuncDef Decl FuncDecl main int Compound Decl t int Decl m int Decl n int Decl ArrayDecl ArrayDecl array int 100 100 Decl sum int Decl i int Decl j int Decl k int >> cin t For = i 0 < i t ++ i Compound = sum 0 >> >> cin m n For = j 0 < j m ++ j For = k 0 < k n ++ k >> cin ArrayRef ArrayRef array j k For = j 0 < j m ++ j = sum + + sum ArrayRef ArrayRef array j 0 ArrayRef ArrayRef array j - n 1 For = k 0 < k n ++ k = sum + + sum ArrayRef ArrayRef array 0 k ArrayRef ArrayRef array - m 1 k << << cout - - - - sum ArrayRef ArrayRef array 0 0 ArrayRef ArrayRef array 0 - n 1 ArrayRef ArrayRef array - m 1 0 ArrayRef ArrayRef array - m 1 - n 1 endl End FuncCall StructRef cin get Return 0 End,0
3,3,FileAST FuncDef Decl FuncDecl main int Compound Decl max int 100 Decl num int >> cin num While -- num Compound Decl m int Decl n int >> >> cin m n Decl ArrayDecl ArrayDecl a int max max Decl i int Decl j int Decl sum int 0 For = j 0 < j n ++ j Compound If == m 1 Compound += sum ArrayRef ArrayRef a 0 j End Compound += sum ArrayRef ArrayRef a 0 j += sum ArrayRef ArrayRef a - m 1 j End End << << cout sum endl End Return 0 End,0
380,380,FileAST FuncDef Decl FuncDecl main int Compound Decl t int Decl m int Decl n int Decl count int Decl ArrayDecl ArrayDecl a int 100 100 Decl PtrDecl ArrayDecl p int 100 a >> cin t For DeclList Decl temp int 0 < temp t ++ temp Compound = count 0 >> >> cin m n For DeclList Decl i int 0 < i m ++ i For DeclList Decl j int 0 < j n ++ j >> cin * + * + p i j For DeclList Decl i int 1 < i - m 1 ++ i Compound += count ArrayRef ArrayRef a i 0 += count ArrayRef ArrayRef a i - n 1 End For DeclList Decl j int 0 < j n ++ j Compound += count ArrayRef ArrayRef a 0 j += count ArrayRef ArrayRef a - m 1 j End << << cout count endl End Return 0 End,0
397,397,"FileAST FuncDef Decl FuncDecl main int Compound Decl i int Decl j int Decl k int Decl m int Decl n int Decl N int Decl w int Decl s int Decl ArrayDecl ArrayDecl a int 100 100 FuncCall scanf ExprList ""%d\n"" & n For = w 0 < w n ++ w Compound = s 0 For = i 0 < i 100 ++ i For = j 0 < j 100 ++ j = ArrayRef ArrayRef a i j 0 FuncCall scanf ExprList ""%d%d"" & m & n For = i 0 < i m ++ i For = j 0 < j n ++ j FuncCall scanf ExprList ""%d"" & ArrayRef ArrayRef a i j If && > n 1 > m 1 Compound For = i 0 < i n ++ i += s ArrayRef ArrayRef a 0 i For = i 0 < i n ++ i += s ArrayRef ArrayRef a - m 1 i For = i 1 < i - m 1 ++ i += s ArrayRef ArrayRef a i 0 For = i 1 < i - m 1 ++ i += s ArrayRef ArrayRef a i - n 1 End If && == n 1 > m 1 Compound = s + ArrayRef ArrayRef a 0 0 ArrayRef ArrayRef a - m 1 0 End If && > n 1 == m 1 = s + ArrayRef ArrayRef a 0 0 ArrayRef ArrayRef a 0 - n 1 If && == n 1 == m 1 = s ArrayRef ArrayRef a 0 0 FuncCall printf ExprList ""%d\n"" s End End",0
455,455,"FileAST FuncDef Decl FuncDecl ParamList Typename TypeDecl void mk void Compound Decl m int Decl n int Decl i int Decl j int Decl k int Decl s int 0 Decl ArrayDecl ArrayDecl a int 100 100 FuncCall scanf ExprList ""%d %d"" & m & n For = i 0 < i m ++ i For = j 0 < j n ++ j Compound FuncCall scanf ExprList ""%d"" & ArrayRef ArrayRef a i j End = s 0 FuncCall printf ExprList ""%d\n"" s End Decl FuncDecl main int",0
30,30,FileAST FuncDef Decl FuncDecl main int Compound Decl n int >> cin n Decl ArrayDecl ArrayDecl a int 100 100 While -- n Compound Decl x int Decl y int Decl sum int 0 >> >> cin x y For DeclList Decl j int 1 < j - y 1 ++ j Compound += sum + ArrayRef ArrayRef a 0 j ArrayRef ArrayRef a - x 1 j End << << cout sum endl End Return 0 End,0
929,929,,1
534,534,FileAST Typedef LL long FuncDef Decl FuncDecl main int Compound Decl n int Decl m int While >> >> cin n m Compound If && == m 0 == n 0 Break Decl ArrayDecl a int 101 For DeclList Decl i int 0 < i n ++ i Compound >> cin ArrayRef a i End = ArrayRef a n m FuncCall sort ExprList a + + a n 1 << cout endl End Return 0 End,1
285,285,"FileAST Decl MAXN int 26 Decl n int Decl h int Decl ArrayDecl t int maxn Decl ArrayDecl d int maxn Decl ArrayDecl f int maxn Decl ArrayDecl F int maxn Decl ArrayDecl ans int maxn Decl ArrayDecl ANS int maxn FuncDef Decl FuncDecl main int Compound Decl max int Decl sum int Decl p int Decl k int Decl i int Decl j int Decl time int While ExprList FuncCall scanf ExprList ""%d"" & n n Compound FuncCall scanf ExprList ""%d"" & h *= h 12 For = i 0 < i n ++ i FuncCall scanf ExprList ""%d"" & ArrayRef d i FuncCall memset ExprList ans 0 sizeof ans FuncCall printf ExprList ""%d\n"" * ArrayRef ans - n 1 5 FuncCall printf ExprList ""Number of fish expected: %d\n\n"" max End End",0
858,858,,1
842,842,,1
880,880,,1
928,928,,1
818,818,,1
440,440,"FileAST Decl MAXN int 100010 Decl n int Decl c int Decl f int Decl ArrayDecl p Struct Decl id int Decl x int Decl y int maxn Decl ArrayDecl q Struct Decl id int Decl x int Decl y int maxn Decl FuncDecl ParamList Decl a calve Decl b calve cmpx int Decl FuncDecl ParamList Decl a calve Decl b calve cmpy int Decl FuncDecl ParamList Decl m int check int FuncDef Decl FuncDecl main int Compound FuncCall scanf ExprList ""%d%d%d"" & n & c & f For DeclList Decl i int 0 < i c ++ i FuncCall scanf ExprList ""%d%d"" & StructRef ArrayRef p i x & StructRef ArrayRef p i y FuncCall sort ExprList p + p c cmpx FuncCall sort ExprList q + q c cmpy Decl sum int 0 If > sum f FuncCall printf ExprList ""-1\n"" Compound Decl l int 0 Decl r int c Decl m int While < l r Compound = m >> + + l r 1 1 If == FuncCall check ExprList m 1 = r - m 1 If == FuncCall check ExprList m 2 = l + m 1 = l m End FuncCall printf ExprList ""%d\n"" StructRef ArrayRef p l x End Return 0 End",0
